,Normalized difference vegetation index (NDVI),Annual mean PM2.5,Annual mean PM10,Annual mean NO2 concentrations,Annual average noise levels of rail noise,Major summer heat spots,Cycling routes density,Land use diversity,Proportion of population with access to public open space,Prevalence rates of cardiovascular diseases,Prevalence rates of obesity,Prevalence rates of depression,Prevalence rates of mental health issues,Prevalence rates of dementia,Population density,Gender ratio,The ratio of elder people,The ratio of active people,The number of recorded crimes
17,0.289450004696846,10.867315555555559,4.957968703703706,29.319836481481474,0.46,33.58737356012518,377.52801513671875,2.074491024017334,0.46,1.0719542049226307,5.640501056398664,6.718572911762056,1.2660257248651414,0.2742530866747811,17674.785714285714,94.05476034255256,0.07961904692153136,0.8330000042915344,3.4285714285714284
18,0.18250000476837158,12.737292807692317,16.482906665384608,40.53718723076923,0.54,33.257281167166575,377.5280151367188,2.074491024017334,0.54,1.0944679663294838,5.875070276714506,5.531203690029326,1.0797261226744879,0.3434007238774073,9108.666666666666,106.52381152198429,0.1022142856603577,0.8330000042915345,15.452380952380953
19,0.32411624803081,11.219768111111112,5.905754277777778,31.14782814814816,0.62,32.67521072836483,377.52801513671875,2.074491024017334,0.62,1.161615292231242,5.926309835343134,5.298196792602539,1.0435392572766258,0.3937400991008395,9119.42857142857,102.62857164655414,0.12204761909587043,0.8330000042915344,10.333333333333334
20,0.37700000405311584,11.101025307692318,5.402397284615389,30.33869461538463,56.15384615384615,31.97304810418023,377.52801513671875,2.074491024017334,0.38,1.189522581441062,6.01941256296067,5.642267919722057,1.0672707586061387,0.36371155154137386,6428.452380952381,102.21190570649647,0.10240476294642403,0.8330000042915344,13.476190476190476
21,0.14149999618530273,11.097581037037033,5.4141926518518515,30.565474555555557,65.0,32.96957576976103,377.52801513671875,2.074491024017334,0.62,1.163274577685765,7.211778708866665,7.9827713512239,1.3601161127998715,0.4011470022655669,1627.9285714285713,87.33333151681083,0.08771428749674842,0.8330000042915344,31.571428571428573
22,0.15754999965429306,11.222071961538461,5.8471735423076945,31.53027526923079,57.27272727272727,32.89370320294354,377.52801513671875,2.074491024017334,0.62,1.1176708113579523,7.283774432681856,7.784203007107689,1.3543198023523604,0.4083267464524224,1834.0714285714287,91.00714074997674,0.09161904950936635,0.8330000042915344,30.547619047619047
23,0.1347000002861023,11.235074296296288,6.026555840740741,31.559844185185188,55.625,32.571379493264594,377.52801513671875,2.074491024017334,0.69,0.9605635901292165,6.948520263036092,7.1100748380025225,1.2429845134417217,0.372630496819814,1584.6666666666667,91.78333028157552,0.0915000004072984,0.8330000042915344,43.0
24,0.6179249310355339,10.045155451851851,3.0894179925925913,24.638029666666686,0.31,26.82864897591727,480.02899169921875,2.0252950191497803,0.31,0.8536552744252341,5.593685036613827,6.32966533161345,0.9144631439731234,0.3645446754637219,1257.4285714285713,100.62857182820638,0.14419047410289446,0.8119999766349792,19.476190476190474
25,0.6057000160217285,10.3094015,3.932632723076923,26.359998884615372,0.46,30.088772955394926,480.02899169921875,2.0252950191497803,0.46,0.802307665348053,5.133626461029053,6.050220012664795,0.9127472639083862,0.2678022086620331,1064.0,100.4000015258789,0.09799999743700027,0.8119999766349792,29.0
26,0.5778783207713489,10.785681037037035,6.090480288888889,29.231983703703715,0.54,31.177478426978702,480.02899169921875,2.0252950191497803,0.54,0.8040551032338824,4.199888535908291,7.0925686700003485,0.8469676205090114,0.4122292016233717,579.0,95.32857404436383,0.1487142848117011,0.8119999766349792,16.142857142857142
27,0.6610000133514404,10.098556307692313,3.178723807692308,24.96465676923079,0.38,31.05550039382208,480.02899169921875,2.0252950191497803,0.38,0.8127676163400922,3.979811219942002,7.255553869974046,0.8650261688800085,0.41948893737225307,2565.809523809524,91.04762122744606,0.14819047653249331,0.8119999766349792,20.80952380952381
28,0.5670290614482579,10.229731555555553,3.4143918111111122,25.77568022222221,0.54,31.393253689720517,480.02899169921875,2.0252950191497803,0.54,0.8614432286648523,5.170364868073237,7.154310362679618,1.1110949573062716,0.2824684658220836,8930.285714285714,81.99761672247024,0.06119047637496676,0.8119999766349792,12.047619047619047
29,0.5992500185966492,10.326586884615379,3.624124434615386,26.559741115384618,0.38,30.42016074770973,480.02899169921875,2.0252950191497803,0.38,0.8434658178261348,5.267700081779843,7.04680932135809,1.106618970632553,0.26946364697955905,8706.333333333334,81.00475983392624,0.05783333327798616,0.8119999766349792,6.190476190476191
30,0.6299544441665598,10.219299407407405,3.420986085185183,25.55819211111111,0.31,29.91141128540039,480.02899169921875,2.0252950191497803,0.31,0.8357738299029214,4.767226877666655,6.635533207938785,0.9434002254690442,0.24148874055771602,4118.238095238095,92.19523929414295,0.17388095156777472,0.8119999766349792,16.095238095238095
31,0.5827500224113464,10.327774615384612,3.635711073076923,26.146254346153846,0.31,30.276491573878697,480.02899169921875,2.0252950191497803,0.31,0.8474193811416626,4.696774005889893,6.681612968444824,0.9248387217521667,0.2432258129119873,3251.0,94.9000015258789,0.1979999989271164,0.8119999766349792,17.0
32,0.48630069663523284,10.853640518518517,5.6152751888888845,29.556900518518532,0.77,31.4531103515625,480.02899169921875,2.0252950191497803,0.77,0.7858083148797353,4.419767709005447,6.46923033396403,0.9108094473679861,0.26274487589086803,3596.9285714285716,97.07381166730609,0.1862619042041756,0.8119999766349792,13.928571428571429
33,0.31210000067949295,12.499491074074077,16.256386766666658,39.65176470370373,0.69,32.191315015157066,377.52801513671875,2.074491024017334,0.69,0.8263765701225826,4.2861848558698386,6.960542531240554,1.1442373309816634,0.25000556593849543,7544.071428571428,94.62143125988189,0.13140475820927394,0.8330000042915344,17.023809523809526
